EventType,Rate
"SEQ(F, E)",3460,0.0
"SEQ(F, E)",3461,0.0
"SEQ(F, E)",3462,0.0
"SEQ(F, E)",3463,0.0
"SEQ(F, E)",3464,0.0
"SEQ(F, E)",3465,0.0
"SEQ(F, E)",3466,0.0
"SEQ(F, E)",3467,0.0
"SEQ(F, E)",3468,0.0
"SEQ(F, E)",3469,0.0
"SEQ(F, E)",3470,0.0
"SEQ(F, E)",3471,0.0
"SEQ(F, E)",3472,0.0
"SEQ(F, E)",3473,0.0
"SEQ(F, E)",3474,0.0
"SEQ(F, E)",3475,0.0
"SEQ(F, E)",3476,0.0
"SEQ(F, E)",3477,0.0
"SEQ(F, E)",3478,0.0
"SEQ(F, E)",3479,0.0
"SEQ(F, E)",3480,0.0
"SEQ(F, E)",3481,0.0
"SEQ(F, E)",3482,0.0
"SEQ(F, E)",3483,0.0
"SEQ(F, E)",3484,0.0
"SEQ(F, E)",3485,0.0
"SEQ(F, E)",3486,0.0
"SEQ(F, E)",3487,0.0
"SEQ(F, E)",3488,0.0
"SEQ(F, E)",3489,0.0
"SEQ(F, E)",3490,0.4
"SEQ(F, E)",3491,0.4
"SEQ(F, E)",3492,0.4
"SEQ(F, E)",3493,0.4
"SEQ(F, E)",3494,0.4
"SEQ(F, E)",3495,0.4
"SEQ(F, E)",3496,0.4
"SEQ(F, E)",3497,0.4
"SEQ(F, E)",3498,0.4
"SEQ(F, E)",3499,0.4
"SEQ(F, E)",3500,0.0
"SEQ(F, E)",3501,0.0
"SEQ(F, E)",3502,0.0
"SEQ(F, E)",3503,0.0
"SEQ(F, E)",3504,0.0
"SEQ(F, E)",3505,0.0
"SEQ(F, E)",3506,0.0
"SEQ(F, E)",3507,0.0
"SEQ(F, E)",3508,0.0
"SEQ(F, E)",3509,0.0
"SEQ(F, E)",3511,0.0
"SEQ(F, E)",3512,0.0
"SEQ(F, E)",3513,0.0
"SEQ(F, E)",3514,0.0
"SEQ(F, E)",3515,0.0
"SEQ(F, E)",3516,0.0
"SEQ(F, E)",3517,0.0
"SEQ(F, E)",3518,0.0
"SEQ(F, E)",3519,0.0
"SEQ(F, E)",3520,0.0
"SEQ(F, E)",3521,0.0
"SEQ(F, E)",3522,0.0
"SEQ(F, E)",3523,0.0
"SEQ(F, E)",3524,0.0
"SEQ(F, E)",3525,0.0
"SEQ(F, E)",3526,0.0
"SEQ(F, E)",3527,0.0
"SEQ(F, E)",3528,0.0
"SEQ(F, E)",3529,0.0
"SEQ(F, E)",3530,0.0
"SEQ(F, E)",3531,0.0
"SEQ(F, E)",3532,0.0
"SEQ(F, E)",3533,0.0
"SEQ(F, E)",3534,0.0
"SEQ(F, E)",3535,0.0
"SEQ(F, E)",3536,0.0
"SEQ(F, E)",3537,0.0
"SEQ(F, E)",3538,0.0
"SEQ(F, E)",3539,0.0
"SEQ(F, E)",3540,0.0
"SEQ(F, E)",3541,0.0
"SEQ(F, E)",3542,0.0
"SEQ(F, E)",3543,0.0
"SEQ(F, E)",3544,0.0
"SEQ(F, E)",3545,0.0
"SEQ(F, E)",3546,0.0
"SEQ(F, E)",3547,0.0
"SEQ(F, E)",3548,0.0
"SEQ(F, E)",3549,0.0
"SEQ(F, E)",3550,0.0
"SEQ(F, E)",3551,0.0
"SEQ(F, E)",3552,0.0
"SEQ(F, E)",3553,0.0
"SEQ(F, E)",3554,0.0
"SEQ(F, E)",3555,0.0
"SEQ(F, E)",3556,0.0
"SEQ(F, E)",3557,0.0
"SEQ(F, E)",3558,0.0
"SEQ(F, E)",3559,0.0
"SEQ(F, E)",3560,0.0
"SEQ(F, E)",3561,0.0
"SEQ(F, E)",3562,0.0
"SEQ(F, E)",3563,0.0
"SEQ(F, E)",3564,0.0
"SEQ(F, E)",3565,0.0
"SEQ(F, E)",3566,0.0
"SEQ(F, E)",3567,0.0
"SEQ(F, E)",3568,0.0
"SEQ(F, E)",3569,0.0
"SEQ(F, E)",3570,0.0
"SEQ(F, E)",3571,0.0
"SEQ(F, E)",3572,0.0
"SEQ(F, E)",3573,0.0
"SEQ(F, E)",3574,0.0
"SEQ(F, E)",3575,0.0
"SEQ(F, E)",3576,0.0
"SEQ(F, E)",3577,0.0
"SEQ(F, E)",3578,0.0
"SEQ(F, E)",3579,0.0
"SEQ(F, E)",3580,0.0
"SEQ(F, E)",3581,0.0
"SEQ(F, E)",3582,0.0
"SEQ(F, E)",3583,0.0
"SEQ(F, E)",3584,0.0
"SEQ(F, E)",3585,0.0
"SEQ(F, E)",3586,0.0
"SEQ(F, E)",3587,0.0
"SEQ(F, E)",3588,0.0
"SEQ(F, E)",3589,0.0
"SEQ(F, E)",3590,0.0
"SEQ(F, E)",3591,0.0
"SEQ(F, E)",3592,0.0
"SEQ(F, E)",3593,0.0
"SEQ(F, E)",3594,0.0
"SEQ(F, E)",3595,0.0
"SEQ(F, E)",3596,0.0
"SEQ(F, E)",3597,0.0
"SEQ(F, E)",3598,0.0
"SEQ(F, E)",3599,0.0
"SEQ(F, E)",3600,0.0
"SEQ(F, E)",3601,0.0
"SEQ(F, E)",3602,0.0
"SEQ(F, E)",3603,0.0
"SEQ(F, E)",3604,0.0
"SEQ(F, E)",3605,0.0
"SEQ(F, E)",3606,0.0
"SEQ(F, E)",3607,0.0
"SEQ(F, E)",3608,0.0
"SEQ(F, E)",3609,0.0
"SEQ(F, E)",3610,0.0
"SEQ(F, E)",3611,0.0
"SEQ(F, E)",3612,0.0
"SEQ(F, E)",3613,0.0
"SEQ(F, E)",3614,0.0
"SEQ(F, E)",3615,0.0
"SEQ(F, E)",3616,0.0
"SEQ(F, E)",3617,0.0
"SEQ(F, E)",3618,0.0
"SEQ(F, E)",3619,0.0
"SEQ(F, E)",3620,0.0
"SEQ(F, E)",3621,0.0
"SEQ(F, E)",3622,0.0
"SEQ(F, E)",3623,0.0
"SEQ(F, E)",3624,0.0
"SEQ(F, E)",3625,0.0
"SEQ(F, E)",3626,0.0
"SEQ(F, E)",3627,0.0
"SEQ(F, E)",3628,0.0
"SEQ(F, E)",3629,0.0
"SEQ(F, E)",3630,0.0
"SEQ(F, E)",3631,0.0
"SEQ(F, E)",3632,0.0
"SEQ(F, E)",3633,0.0
"SEQ(F, E)",3634,0.0
"SEQ(F, E)",3635,0.0
"SEQ(F, E)",3636,0.0
"SEQ(F, E)",3637,0.0
"SEQ(F, E)",3638,0.0
"SEQ(F, E)",3639,0.0
"SEQ(F, E)",3640,0.0
"SEQ(F, E)",3641,0.0
"SEQ(F, E)",3642,0.0
"SEQ(F, E)",3643,34.4
"SEQ(F, E)",3644,34.4
"SEQ(F, E)",3645,34.4
"SEQ(F, E)",3646,34.4
"SEQ(F, E)",3647,34.4
"SEQ(F, E)",3648,34.4
"SEQ(F, E)",3649,34.4
"SEQ(F, E)",3650,34.4
"SEQ(F, E)",3651,34.4
"SEQ(F, E)",3653,34.4
"SEQ(F, E)",3654,0.0
"SEQ(F, E)",3655,0.0
"SEQ(F, E)",3656,0.0
"SEQ(F, E)",3657,0.0
"SEQ(F, E)",3658,0.0
"SEQ(F, E)",3659,0.0
"SEQ(F, E)",3660,0.0
"SEQ(F, E)",3661,0.0
"SEQ(F, E)",3662,0.0
"SEQ(F, E)",3663,0.0
"SEQ(F, E)",3664,0.0
"SEQ(F, E)",3665,0.0
"SEQ(F, E)",3666,0.0
"SEQ(F, E)",3667,0.0
"SEQ(F, E)",3668,0.0
"SEQ(F, E)",3669,0.0
"SEQ(F, E)",3670,0.0
"SEQ(F, E)",3671,0.0
"SEQ(F, E)",3672,0.0
"SEQ(F, E)",3673,0.0
"SEQ(F, E)",3674,0.0
"SEQ(F, E)",3675,0.0
"SEQ(F, E)",3676,0.0
"SEQ(F, E)",3677,0.0
"SEQ(F, E)",3678,0.0
"SEQ(F, E)",3679,0.0
"SEQ(F, E)",3680,0.0
"SEQ(F, E)",3681,0.0
"SEQ(F, E)",3682,0.0
"SEQ(F, E)",3683,0.0
"SEQ(F, E)",3684,0.0
"SEQ(F, E)",3685,0.0
"SEQ(F, E)",3686,0.0
"SEQ(F, E)",3687,0.0
"SEQ(F, E)",3688,0.0
"SEQ(F, E)",3689,0.0
"SEQ(F, E)",3690,0.0
"SEQ(F, E)",3691,0.0
"SEQ(F, E)",3692,0.0
"SEQ(F, E)",3693,0.0
"SEQ(F, E)",3694,0.0
"SEQ(F, E)",3695,0.0
"SEQ(F, E)",3696,0.0
"SEQ(F, E)",3697,0.0
"SEQ(F, E)",3698,0.0
"SEQ(F, E)",3699,0.0
"SEQ(F, E)",3700,0.0
"SEQ(F, E)",3701,0.0
"SEQ(F, E)",3702,0.0
"SEQ(F, E)",3703,0.0
"SEQ(F, E)",3704,0.0
"SEQ(F, E)",3705,0.0
"SEQ(F, E)",3706,0.0
"SEQ(F, E)",3707,0.0
"SEQ(F, E)",3708,0.0
"SEQ(F, E)",3709,0.0
"SEQ(F, E)",3710,0.0
"SEQ(F, E)",3711,0.0
"SEQ(F, E)",3712,0.0
"SEQ(F, E)",3713,0.0
"SEQ(F, E)",3714,0.0
"SEQ(F, E)",3715,0.0
"SEQ(F, E)",3716,0.0
"SEQ(F, E)",3717,0.0
"SEQ(F, E)",3718,0.0
"SEQ(F, E)",3719,0.0
"SEQ(F, E)",3720,0.0
"SEQ(F, E)",3721,0.0
"SEQ(F, E)",3722,0.0
"SEQ(F, E)",3723,0.0
"SEQ(F, E)",3724,0.0
"SEQ(F, E)",3725,0.0
"SEQ(F, E)",3726,0.0
"SEQ(F, E)",3727,0.0
"SEQ(F, E)",3728,0.0
"SEQ(F, E)",3729,0.0
"SEQ(F, E)",3730,0.0
"SEQ(F, E)",3731,0.0
"SEQ(F, E)",3732,0.0
"SEQ(F, E)",3733,0.0
"SEQ(F, E)",3734,0.0
"SEQ(F, E)",3735,0.0
"SEQ(F, E)",3736,0.0
"SEQ(F, E)",3737,0.0
"SEQ(F, E)",3738,0.0
"SEQ(F, E)",3739,0.0
"SEQ(F, E)",3740,0.0
"SEQ(F, E)",3741,0.0
"SEQ(F, E)",3742,0.0
"SEQ(F, E)",3743,0.0
"SEQ(F, E)",3744,0.0
"SEQ(F, E)",3745,0.0
"SEQ(F, E)",3746,0.0
"SEQ(F, E)",3747,0.0
"SEQ(F, E)",3748,0.0
"SEQ(F, E)",3749,0.0
"SEQ(F, E)",3750,0.0
"SEQ(F, E)",3752,0.0
"SEQ(F, E)",3753,0.0
"SEQ(F, E)",3754,0.0
"SEQ(F, E)",3755,0.0
"SEQ(F, E)",3756,0.0
"SEQ(F, E)",3757,0.0
"SEQ(F, E)",3758,0.0
"SEQ(F, E)",3759,0.0
"SEQ(F, E)",3760,0.0
"SEQ(F, E)",3761,0.0
"SEQ(F, E)",3762,0.0
"SEQ(F, E)",3763,0.0
"SEQ(F, E)",3764,0.0
"SEQ(F, E)",3765,0.0
"SEQ(F, E)",3766,0.0
"SEQ(F, E)",3767,0.0
"SEQ(F, E)",3768,0.0
"SEQ(F, E)",3769,0.0
"SEQ(F, E)",3770,0.0
"SEQ(F, E)",3771,0.0
"SEQ(F, E)",3772,0.0
"SEQ(F, E)",3773,0.0
"SEQ(F, E)",3774,0.0
"SEQ(F, E)",3775,0.0
"SEQ(F, E)",3776,0.0
"SEQ(F, E)",3777,0.0
"SEQ(F, E)",3778,0.0
"SEQ(F, E)",3779,0.0
"SEQ(F, E)",3780,0.0
"SEQ(F, E)",3781,0.0
"SEQ(F, E)",3782,0.0
"SEQ(F, E)",3783,0.0
"SEQ(F, E)",3784,0.0
"SEQ(F, E)",3785,0.0
"SEQ(F, E)",3786,0.0
"SEQ(F, E)",3787,0.0
"SEQ(F, E)",3788,0.0
"SEQ(F, E)",3789,0.0
"SEQ(F, E)",3790,0.0
"SEQ(F, E)",3791,0.0
"SEQ(F, E)",3792,0.0
"SEQ(F, E)",3793,0.0
"SEQ(F, E)",3794,0.0
"SEQ(F, E)",3795,0.0
"SEQ(F, E)",3796,0.0
"SEQ(F, E)",3797,0.0
"SEQ(F, E)",3798,0.0
"SEQ(F, E)",3799,0.0
"SEQ(F, E)",3800,0.0
"SEQ(F, E)",3801,0.0
"SEQ(F, E)",3802,0.0
"SEQ(F, E)",3803,0.0
"SEQ(F, E)",3804,0.0
"SEQ(F, E)",3805,0.0
"SEQ(F, E)",3806,0.0
"SEQ(F, E)",3807,0.0
"SEQ(F, E)",3808,0.0
"SEQ(F, E)",3809,0.0
"SEQ(F, E)",3810,0.0
"SEQ(F, E)",3811,0.0
"SEQ(F, E)",3812,0.0
"SEQ(F, E)",3813,0.0
"SEQ(F, E)",3814,0.0
"SEQ(F, E)",3815,0.0
"SEQ(F, E)",3816,0.0
"SEQ(F, E)",3817,0.0
"SEQ(F, E)",3818,0.0
"SEQ(F, E)",3819,0.0
"SEQ(F, E)",3820,0.0
"SEQ(F, E)",3821,0.0
"SEQ(F, E)",3822,0.0
"SEQ(F, E)",3823,0.0
"SEQ(F, E)",3824,0.0
"SEQ(F, E)",3825,0.0
"SEQ(F, E)",3826,0.0
"SEQ(F, E)",3827,0.0
"SEQ(F, E)",3828,0.0
"SEQ(F, E)",3829,0.0
"SEQ(F, E)",3830,0.0
"SEQ(F, E)",3831,0.0
"SEQ(F, E)",3832,0.0
"SEQ(F, E)",3833,0.0
"SEQ(F, E)",3834,0.0
"SEQ(F, E)",3835,0.0
"SEQ(F, E)",3836,0.0
"SEQ(F, E)",3837,0.0
"SEQ(F, E)",3838,0.0
"SEQ(F, E)",3839,0.0
"SEQ(F, E)",3840,0.0
"SEQ(F, E)",3841,0.0
"SEQ(F, E)",3842,0.0
"SEQ(F, E)",3843,0.0
"SEQ(F, E)",3844,0.0
"SEQ(F, E)",3845,0.0
"SEQ(F, E)",3846,0.0
"SEQ(F, E)",3847,0.0
"SEQ(F, E)",3848,0.0
"SEQ(F, E)",3849,0.0
"SEQ(F, E)",3850,0.0
"SEQ(F, E)",3851,0.0
"SEQ(F, E)",3852,0.0
"SEQ(F, E)",3853,0.0
"SEQ(F, E)",3854,0.0
"SEQ(F, E)",3856,0.0
"SEQ(F, E)",3857,0.0
"SEQ(F, E)",3858,0.0
"SEQ(F, E)",3859,0.0
"SEQ(F, E)",3860,0.0
"SEQ(F, E)",3861,0.0
"SEQ(F, E)",3862,0.0
"SEQ(F, E)",3863,0.0
"SEQ(F, E)",3864,0.0
"SEQ(F, E)",3865,0.0
"SEQ(F, E)",3866,0.0
"SEQ(F, E)",3867,0.0
"SEQ(F, E)",3868,0.0
"SEQ(F, E)",3869,0.0
"SEQ(F, E)",3870,0.0
"SEQ(F, E)",3871,0.0
"SEQ(F, E)",3872,0.0
"SEQ(F, E)",3873,0.0
"SEQ(F, E)",3874,0.0
"SEQ(F, E)",3875,0.0
"SEQ(F, E)",3876,0.0
"SEQ(F, E)",3877,0.0
"SEQ(F, E)",3878,0.0
"SEQ(F, E)",3879,0.0
"SEQ(F, E)",3880,0.0
"SEQ(F, E)",3881,0.0
"SEQ(F, E)",3882,0.0
"SEQ(F, E)",3883,0.0
"SEQ(F, E)",3884,0.0
"SEQ(F, E)",3885,0.0
"SEQ(F, E)",3886,0.0
"SEQ(F, E)",3887,0.0
"SEQ(F, E)",3888,0.0
"SEQ(F, E)",3889,0.0
"SEQ(F, E)",3890,0.0
"SEQ(F, E)",3891,0.0
"SEQ(F, E)",3892,0.0
"SEQ(F, E)",3893,0.0
"SEQ(F, E)",3894,0.0
"SEQ(F, E)",3895,0.0
"SEQ(F, E)",3896,0.0
"SEQ(F, E)",3897,0.0
"SEQ(F, E)",3898,0.0
"SEQ(F, E)",3899,58.8
"SEQ(F, E)",3900,93.6
"SEQ(F, E)",3901,0.2
"SEQ(F, E)",3902,54.9
"SEQ(F, E)",3903,54.9
"SEQ(F, E)",3904,54.9
"SEQ(F, E)",3905,54.9
"SEQ(F, E)",3906,54.9
"SEQ(F, E)",3907,54.9
"SEQ(F, E)",3908,54.9
"SEQ(F, E)",3909,0.0
"SEQ(F, E)",3910,0.0
"SEQ(F, E)",3911,0.0
"SEQ(F, E)",3912,0.0
"SEQ(F, E)",3913,0.0
"SEQ(F, E)",3914,0.0
"SEQ(F, E)",3915,0.0
"SEQ(F, E)",3916,0.0
"SEQ(F, E)",3917,0.0
"SEQ(F, E)",3918,0.0
"SEQ(F, E)",3919,0.0
"SEQ(F, E)",3920,0.0
"SEQ(F, E)",3921,0.0
"SEQ(F, E)",3922,0.0
"SEQ(F, E)",3923,0.0
"SEQ(F, E)",3924,0.0
"SEQ(F, E)",3925,0.0
"SEQ(F, E)",3926,0.0
"SEQ(F, E)",3927,0.0
"SEQ(F, E)",3928,0.0
"SEQ(F, E)",3929,0.0
"SEQ(F, E)",3930,0.0
"SEQ(F, E)",3931,0.0
"SEQ(F, E)",3932,0.0
"SEQ(F, E)",3933,0.0
"SEQ(F, E)",3934,0.0
"SEQ(F, E)",3935,0.0
"SEQ(F, E)",3936,0.0
"SEQ(F, E)",3937,0.0
"SEQ(F, E)",3938,0.0
"SEQ(F, E)",3939,0.0
"SEQ(F, E)",3940,0.0
"SEQ(F, E)",3941,0.0
"SEQ(F, E)",3942,0.0
"SEQ(F, E)",3943,0.0
"SEQ(F, E)",3944,0.0
"SEQ(F, E)",3945,0.0
"SEQ(F, E)",3946,0.0
"SEQ(F, E)",3947,0.0
"SEQ(F, E)",3948,0.0
"SEQ(F, E)",3949,0.0
"SEQ(F, E)",3950,0.0
"SEQ(F, E)",3951,0.0
"SEQ(F, E)",3952,0.0
"SEQ(F, E)",3953,0.0
"SEQ(F, E)",3955,0.0
"SEQ(F, E)",3956,0.0
"SEQ(F, E)",3957,0.0
"SEQ(F, E)",3958,0.0
"SEQ(F, E)",3959,0.0
"SEQ(F, E)",3960,0.0
"SEQ(F, E)",3961,0.0
"SEQ(F, E)",3962,0.0
"SEQ(F, E)",3963,0.0
"SEQ(F, E)",3964,0.0
"SEQ(F, E)",3965,0.0
"SEQ(F, E)",3966,0.0
"SEQ(F, E)",3967,0.0
"SEQ(F, E)",3968,0.0
"SEQ(F, E)",3969,0.0
"SEQ(F, E)",3970,0.0
"SEQ(F, E)",3971,0.0
"SEQ(F, E)",3972,0.0
"SEQ(F, E)",3973,0.0
"SEQ(F, E)",3974,0.0
"SEQ(F, E)",3975,0.0
"SEQ(F, E)",3976,0.0
"SEQ(F, E)",3977,0.0
"SEQ(F, E)",3978,0.0
"SEQ(F, E)",3979,0.0
"SEQ(F, E)",3980,0.0
"SEQ(F, E)",3981,0.0
"SEQ(F, E)",3982,0.0
"SEQ(F, E)",3983,0.0
"SEQ(F, E)",3984,0.0
"SEQ(F, E)",3985,0.0
"SEQ(F, E)",3986,0.0
"SEQ(F, E)",3987,0.0
"SEQ(F, E)",3988,0.0
"SEQ(F, E)",3989,0.0
"SEQ(F, E)",3990,0.0
